method,split,task,seed,episode,stress_level,label,risk,true_risk,mu,compliance,pre_shear,friction_margin,alarm,early_warning,lead_time,false_alarm,grasp_success,gross_slip,damage,control_cost,tightness
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,46,,0,0.458762,0.607170,0.465505,0.509897,0.410696,0.067797,0,0,0.000000,0,0,1,0.126547,0.435607,0.423402
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,47,,0,0.700498,0.721144,0.334176,0.540795,0.494370,-0.162672,1,0,0.000000,1,0,1,0.364275,1.047504,0.735274
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,48,,1,0.535605,0.739821,0.317360,0.593849,0.435846,-0.080626,0,0,0.000000,0,0,1,0.127506,0.447917,0.435697
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,49,,1,0.771275,0.755958,0.359317,0.417695,0.465208,-0.069414,1,1,0.102498,0,0,1,0.390330,1.086501,0.774201
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,50,,1,0.396600,0.730419,0.288291,0.553550,0.408073,-0.116138,0,0,0.000000,0,0,1,0.127209,0.425505,0.413456
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,51,,0,0.436731,0.639723,0.333670,0.535249,0.427862,-0.053106,0,0,0.000000,0,0,1,0.127232,0.431900,0.419877
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,52,,1,0.386823,0.619261,0.342185,0.482189,0.407022,-0.021024,0,0,0.000000,0,0,1,0.126972,0.424219,0.411892
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,53,,1,0.420811,0.704414,0.328115,0.473060,0.407146,-0.052254,0,0,0.000000,0,0,1,0.128167,0.429427,0.417330
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,54,,1,0.459386,0.864830,0.338085,0.556484,0.504522,-0.123312,0,0,0.000000,0,0,1,0.127627,0.435883,0.423502
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,55,,1,0.517873,0.686475,0.338997,0.540999,0.361863,0.003614,0,0,0.000000,0,0,1,0.127647,0.445023,0.432860
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,56,,1,0.119523,0.546174,0.329967,0.578617,0.334571,0.030578,0,0,0.000000,0,0,1,0.126517,0.381255,0.369124
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,57,,1,0.444680,0.612902,0.278598,0.576519,0.315188,-0.008776,0,0,0.000000,0,0,1,0.127474,0.433341,0.421149
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,58,,1,0.512217,0.730479,0.297038,0.439497,0.382977,-0.068657,0,0,0.000000,0,0,1,0.127274,0.444124,0.431955
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,59,,1,0.436061,0.732329,0.409634,0.422560,0.415677,0.047447,0,0,0.000000,0,0,1,0.127714,0.432170,0.419770
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,60,,1,0.488014,0.704000,0.312686,0.555373,0.417009,-0.094971,0,0,0.000000,0,0,1,0.127705,0.440173,0.428082
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,61,,1,0.443547,0.686833,0.331717,0.643677,0.370243,-0.007927,0,0,0.000000,0,0,1,0.127406,0.433100,0.420968
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,62,,1,0.545062,0.712567,0.422303,0.600494,0.434982,0.084223,0,0,0.000000,0,0,1,0.126497,0.449476,0.437210
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,63,,0,0.423635,0.753179,0.347995,0.512960,0.426638,-0.017988,0,0,0.000000,0,0,1,0.126537,0.429847,0.417782
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,64,,1,0.720618,0.698157,0.350897,0.521866,0.422025,-0.002748,1,1,0.101449,0,0,1,0.371084,1.058514,0.746340
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,65,,1,0.470300,0.759908,0.399646,0.554470,0.499914,-0.056453,0,0,0.000000,0,0,1,0.126968,0.437263,0.425248
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,66,,0,0.240162,0.566152,0.295093,0.400648,0.291159,0.028479,0,0,0.000000,0,0,1,0.126078,0.400449,0.388426
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,67,,0,0.469513,0.741590,0.240985,0.484016,0.452537,-0.152970,0,0,0.000000,0,0,1,0.127541,0.437275,0.425122
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,68,,1,0.491644,0.754717,0.253759,0.551633,0.381998,-0.105142,0,0,0.000000,0,0,1,0.128119,0.440968,0.428663
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,69,,1,0.603761,0.650538,0.368163,0.382413,0.438540,-0.048549,1,1,0.103052,0,1,0,0.247228,0.994435,0.682069
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,70,,0,0.345134,0.653458,0.366213,0.593186,0.431871,-0.016716,0,0,0.000000,0,0,1,0.126144,0.417402,0.405222
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,71,,1,0.608090,0.780724,0.302067,0.475976,0.487950,-0.154931,1,1,0.098968,0,0,1,0.327523,0.996326,0.684450
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,72,,1,0.388723,0.748021,0.328313,0.524948,0.377402,0.010147,0,0,0.000000,0,0,1,0.127107,0.424504,0.412196
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,73,,1,0.583565,0.724883,0.287105,0.512304,0.390220,-0.096020,1,1,0.101147,0,0,1,0.318644,0.983098,0.670961
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,74,,1,0.395594,0.778290,0.335184,0.495317,0.341586,0.028805,0,0,0.000000,0,0,1,0.127227,0.425448,0.413295
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,75,,1,0.467925,0.677660,0.334897,0.484992,0.344883,-0.020653,0,0,0.000000,0,0,1,0.127404,0.436855,0.424868
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,76,,1,0.358625,0.558034,0.368885,0.447283,0.353267,0.013616,0,0,0.000000,0,0,1,0.127925,0.419521,0.407380
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,77,,1,0.653065,0.800267,0.420789,0.626488,0.451594,-0.008110,1,1,0.101202,0,0,1,0.346103,1.021330,0.709186
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,78,,1,0.391007,0.722834,0.345571,0.401744,0.398945,-0.018870,0,0,0.000000,0,0,1,0.127149,0.424627,0.412561
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,79,,1,0.453449,0.754952,0.343206,0.544960,0.436851,-0.088083,0,0,0.000000,0,0,1,0.126761,0.434748,0.422552
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,80,,0,0.458577,0.533524,0.380783,0.622895,0.335501,0.058947,0,0,0.000000,0,0,1,0.127019,0.435565,0.423372
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,81,,1,0.563609,0.645722,0.269651,0.397072,0.499514,-0.205040,0,0,0.000000,0,0,1,0.127183,0.452444,0.440177
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,82,,1,0.389783,0.751891,0.332764,0.442713,0.358142,0.027618,0,0,0.000000,0,0,1,0.126545,0.424808,0.412365
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,83,,1,0.450445,0.688674,0.278919,0.519137,0.405697,-0.081468,0,0,0.000000,0,0,1,0.126228,0.434349,0.422071
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,84,,0,0.676160,0.863279,0.221722,0.468686,0.546644,-0.286387,1,0,0.000000,1,0,1,0.354860,1.034183,0.721888
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,85,,1,0.512424,0.755041,0.351109,0.456089,0.440995,-0.065054,0,0,0.000000,0,0,1,0.128085,0.444154,0.431988
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,86,,1,0.381648,0.745197,0.265580,0.444386,0.391838,-0.074746,0,0,0.000000,0,0,1,0.127513,0.423433,0.411064
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,87,,0,0.309134,0.512478,0.328214,0.374995,0.321751,0.055779,0,0,0.000000,0,0,1,0.127673,0.411749,0.399461
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,88,,1,0.139522,0.557630,0.328092,0.479402,0.369159,-0.014472,0,0,0.000000,0,0,1,0.127363,0.384656,0.372324
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,89,,1,0.257090,0.593488,0.336920,0.437472,0.341805,0.061189,0,0,0.000000,0,0,1,0.127259,0.403337,0.391134
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,90,,1,0.790228,0.803428,0.368070,0.503624,0.573032,-0.188399,1,1,0.103498,0,0,1,0.398399,1.097045,0.784626
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,91,,0,0.366314,0.724121,0.336591,0.502195,0.326307,-0.015742,0,0,0.000000,0,0,1,0.126875,0.420835,0.408610
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,92,,1,0.403551,0.657835,0.346393,0.427615,0.503438,-0.119330,0,0,0.000000,0,0,1,0.127711,0.426912,0.414568
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,93,,1,0.512655,0.762784,0.320196,0.526997,0.412667,-0.027513,0,0,0.000000,0,0,1,0.127392,0.444315,0.432025
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,94,,1,0.773837,0.858768,0.243384,0.445565,0.509047,-0.258576,1,1,0.102193,0,0,1,0.392883,1.087873,0.775610
vision_only_precontact,combined_hard_shift,textured_fragile_pick,5,95,,1,0.406372,0.549948,0.422405,0.402558,0.340620,0.098360,0,0,0.000000,0,0,1,0.127150,0.427337,0.415020
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,0,,0,0.468792,0.678765,0.286062,0.487728,0.414632,-0.109229,0,0,0.000000,0,0,1,0.127185,0.437076,0.425007
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,1,,1,0.406293,0.696723,0.325888,0.507903,0.332865,0.011115,0,0,0.000000,0,0,1,0.126763,0.427156,0.415007
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,2,,0,0.494765,0.660291,0.279063,0.475986,0.367932,-0.040586,0,0,0.000000,0,0,1,0.127721,0.441422,0.429162
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,3,,0,0.512153,0.820559,0.249895,0.521743,0.490326,-0.188778,0,0,0.000000,0,0,1,0.127060,0.444051,0.431944
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,4,,1,0.645782,0.687670,0.352020,0.387074,0.508049,-0.126532,1,1,0.102642,0,0,1,0.342992,1.017497,0.705180
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,5,,0,0.540172,0.761181,0.379843,0.558702,0.479980,-0.078474,0,0,0.000000,0,0,1,0.127850,0.448626,0.436427
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,6,,1,0.521028,0.731145,0.395477,0.523013,0.524206,-0.070592,0,0,0.000000,0,0,1,0.127502,0.445637,0.433364
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,7,,1,0.283289,0.634235,0.425775,0.458257,0.384694,0.060415,0,0,0.000000,0,0,1,0.126821,0.407830,0.395326
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,8,,1,0.621524,0.648656,0.413740,0.456092,0.394585,0.071031,1,1,0.101925,0,1,0,0.253822,1.004069,0.691838
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,9,,1,0.468761,0.710756,0.329914,0.525265,0.474045,-0.111094,0,0,0.000000,0,0,1,0.126181,0.437021,0.425002
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,10,,0,0.292382,0.671263,0.326982,0.554239,0.488674,-0.138454,0,0,0.000000,0,0,1,0.128259,0.408974,0.396781
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,11,,0,0.296823,0.518287,0.309810,0.490116,0.320371,0.049442,0,0,0.000000,0,0,1,0.127053,0.409761,0.397492
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,12,,1,0.450953,0.646294,0.329016,0.467284,0.326233,0.051534,0,0,0.000000,0,0,1,0.127090,0.434274,0.422153
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,13,,1,0.701697,0.685420,0.380093,0.434374,0.433757,-0.027532,1,1,0.099580,0,0,1,0.364678,1.047883,0.735933
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,14,,1,0.418139,0.623222,0.365527,0.496135,0.331145,0.101117,0,0,0.000000,0,0,1,0.126955,0.429099,0.416902
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,15,,1,0.416173,0.727150,0.227899,0.529714,0.327143,-0.070777,0,0,0.000000,0,0,1,0.126841,0.428791,0.416588
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,16,,0,0.417905,0.590321,0.406196,0.455072,0.405464,0.065553,0,0,0.000000,0,0,1,0.126736,0.429201,0.416865
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,17,,0,0.665472,0.756410,0.238968,0.485055,0.543567,-0.272040,1,0,0.000000,1,0,1,0.350289,1.028287,0.716010
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,18,,1,0.604208,0.792705,0.338858,0.428248,0.442014,-0.043940,1,1,0.102443,0,0,1,0.327439,0.994607,0.682314
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,19,,0,0.377135,0.646331,0.371519,0.529379,0.516180,-0.100418,0,0,0.000000,0,0,1,0.127427,0.422494,0.410342
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,20,,0,0.613716,0.475363,0.449613,0.396134,0.328656,0.168064,1,0,0.000000,1,1,0,0.249775,0.999648,0.687544
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,21,,1,0.671666,0.725808,0.453137,0.564542,0.466516,0.003624,1,1,0.102468,0,0,1,0.352831,1.031712,0.719416
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,22,,1,0.512457,0.746709,0.339329,0.553594,0.367036,-0.018227,0,0,0.000000,0,0,1,0.127134,0.444134,0.431993
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,23,,1,0.733316,0.653123,0.276443,0.511263,0.478274,-0.182867,1,1,0.100431,0,1,0,0.295872,1.065375,0.753324
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,24,,1,0.311295,0.682969,0.326232,0.479690,0.409165,-0.077288,0,0,0.000000,0,0,1,0.127033,0.412173,0.399807
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,25,,0,0.339351,0.734216,0.303299,0.454247,0.396417,-0.071007,0,0,0.000000,0,0,1,0.128453,0.416721,0.404296
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,26,,1,0.574153,0.640939,0.258090,0.519525,0.396443,-0.094577,0,0,0.000000,0,0,1,0.128295,0.454049,0.441864
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,27,,1,0.593555,0.691132,0.319103,0.471657,0.474136,-0.097596,1,1,0.101501,0,0,1,0.323035,0.988635,0.676455
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,28,,0,0.450637,0.736114,0.218377,0.435257,0.406582,-0.156353,0,0,0.000000,0,0,1,0.126938,0.434537,0.422102
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,29,,1,0.684515,0.688330,0.377194,0.456742,0.436735,-0.025267,1,1,0.102142,0,0,1,0.357249,1.038740,0.726483
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,30,,1,0.507781,0.682211,0.344464,0.413594,0.354458,0.029354,0,0,0.000000,0,0,1,0.126608,0.443577,0.431245
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,31,,0,0.523327,0.768505,0.314717,0.498698,0.358857,-0.013730,0,0,0.000000,0,0,1,0.126982,0.445801,0.433732
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,32,,1,0.458499,0.653774,0.354823,0.459479,0.388343,-0.009816,0,0,0.000000,0,0,1,0.127297,0.435722,0.423360
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,33,,0,0.795939,0.868372,0.295736,0.610168,0.552725,-0.268320,1,0,0.000000,1,0,1,0.399203,1.100229,0.787766
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,34,,1,0.427976,0.703423,0.365012,0.474991,0.396678,0.031726,0,0,0.000000,0,0,1,0.127609,0.430654,0.418476
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,35,,1,0.539196,0.755680,0.298674,0.476465,0.346994,-0.071723,0,0,0.000000,0,0,1,0.127333,0.448335,0.436271
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,36,,1,0.271520,0.660079,0.318285,0.490716,0.351173,-0.018036,0,0,0.000000,0,0,1,0.127117,0.405774,0.393443
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,37,,1,0.396847,0.750563,0.311413,0.500991,0.400661,-0.107259,0,0,0.000000,0,0,1,0.129015,0.425817,0.413496
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,38,,1,0.269295,0.544323,0.410863,0.387474,0.268560,0.117926,0,0,0.000000,0,0,1,0.127283,0.405468,0.393087
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,39,,1,0.555848,0.675612,0.407147,0.349083,0.509263,-0.059725,0,0,0.000000,0,0,1,0.127793,0.451196,0.438936
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,40,,1,0.666197,0.665333,0.283324,0.512699,0.446175,-0.106948,1,1,0.103514,0,1,0,0.270917,1.028830,0.716408
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,41,,1,0.440325,0.683187,0.391282,0.563788,0.373689,0.046508,0,0,0.000000,0,0,1,0.126817,0.432662,0.420452
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,42,,0,0.436873,0.684406,0.363024,0.425361,0.368732,0.015778,0,0,0.000000,0,0,1,0.125580,0.432180,0.419900
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,43,,0,0.349642,0.715075,0.240320,0.450951,0.331377,-0.066055,0,0,0.000000,0,0,1,0.127744,0.418042,0.405943
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,44,,1,0.455616,0.719590,0.271801,0.510066,0.409790,-0.107294,0,0,0.000000,0,0,1,0.127193,0.435052,0.422899
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,45,,1,0.477930,0.803012,0.192239,0.503381,0.442172,-0.242722,0,0,0.000000,0,0,1,0.127770,0.438868,0.426469
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,46,,1,0.620939,0.611136,0.393292,0.445152,0.400324,0.011849,1,1,0.102595,0,1,0,0.253690,1.003828,0.691516
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,47,,1,0.393475,0.674332,0.285766,0.471470,0.395420,-0.090902,0,0,0.000000,0,0,1,0.127183,0.424993,0.412956
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,48,,1,0.381046,0.592241,0.388267,0.523910,0.393661,0.019725,0,0,0.000000,0,0,1,0.127489,0.423234,0.410967
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,49,,1,0.541017,0.472142,0.378059,0.445795,0.346423,0.092551,0,0,0.000000,0,0,1,0.127065,0.448729,0.436563
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,50,,0,0.430353,0.735875,0.315170,0.461772,0.389591,-0.019561,0,0,0.000000,0,0,1,0.126410,0.431161,0.418856
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,51,,1,0.488785,0.680808,0.263667,0.448110,0.399450,-0.103864,0,0,0.000000,0,0,1,0.127502,0.440407,0.428206
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,52,,0,0.554764,0.851522,0.282560,0.624772,0.465150,-0.186931,0,0,0.000000,0,0,1,0.126390,0.451032,0.438762
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,53,,0,0.517041,0.750255,0.254613,0.457370,0.521171,-0.238355,0,0,0.000000,0,0,1,0.127195,0.444931,0.432727
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,54,,1,0.339571,0.661144,0.298263,0.479049,0.452880,-0.097978,0,0,0.000000,0,0,1,0.126069,0.416555,0.404331
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,55,,1,0.382798,0.746358,0.248646,0.561087,0.404735,-0.128639,0,0,0.000000,0,0,1,0.127004,0.423448,0.411248
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,56,,0,0.429092,0.723267,0.470992,0.375506,0.396614,0.132521,0,0,0.000000,0,0,1,0.126904,0.430768,0.418655
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,57,,1,0.289557,0.576919,0.301335,0.520209,0.326980,0.010260,0,0,0.000000,0,0,1,0.126043,0.408594,0.396329
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,58,,1,0.548673,0.707109,0.238176,0.502997,0.418779,-0.157998,0,0,0.000000,0,0,1,0.128334,0.450094,0.437788
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,59,,1,0.688472,0.835257,0.305670,0.537481,0.589534,-0.243470,1,1,0.103229,0,0,1,0.359324,1.041047,0.728660
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,60,,1,0.562219,0.767093,0.339419,0.508712,0.410928,-0.051527,0,0,0.000000,0,0,1,0.127737,0.452210,0.439955
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,61,,1,0.771144,0.776978,0.328539,0.562899,0.548198,-0.233297,1,1,0.102616,0,0,1,0.390740,1.086443,0.774129
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,62,,0,0.436350,0.709500,0.427352,0.547843,0.405750,0.031698,0,0,0.000000,0,0,1,0.127404,0.432104,0.419816
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,63,,1,0.413816,0.784672,0.262184,0.593083,0.358808,-0.079983,0,0,0.000000,0,0,1,0.127375,0.428591,0.416210
vision_only_precontact,combined_hard_shift,textured_fragile_pick,6,64,,0,0.556225,0.590528,0.333191,0.413002,0.411707,-0.042432,0,0,0.000000,0,0,1,0.126482,0.451142,0.438996
