seed,stress_level,method,average_precision,auroc,ece,early_recall,false_alarm_rate,lead_time_margin,task_success,gross_slip,damage_rate,intervention_cost,control_chatter,recovery_success,robust_utility
7,1.0,particle_friction_belief,0.801709,0.506760,0.107658,0.992982,0.973333,0.286350,0.294444,0.491667,0.108333,0.293382,0.103817,0.208333,-0.082690
7,1.0,precontact_microslip_v4,0.824997,0.548491,0.098986,0.971930,0.960000,0.326700,0.266667,0.444444,0.055556,0.426740,0.180658,0.191667,-0.096879
7,1.0,recovery_aware_grasp_mpc,0.799555,0.496327,0.124118,0.975439,0.986667,0.305225,0.380556,0.394444,0.105556,0.380744,0.110269,0.291667,0.034439
7,1.0,tactile_temporal_filter,0.785670,0.513170,0.201771,0.673684,0.560000,0.196700,0.119444,0.641667,0.125000,0.169140,0.047315,0.069444,-0.294899
7,1.0,vision_gap_threshold,0.820361,0.580117,0.231223,0.519298,0.360000,0.264678,0.152778,0.563889,0.138889,0.143139,0.040418,0.069444,-0.218029
8,0.0,calibrated_precontact_microslip_v5,0.697597,0.579052,0.085916,0.893805,0.813433,0.597007,0.386111,0.355556,0.083333,0.319328,0.113049,0.219444,0.063216
8,0.0,conformal_precontact_risk,0.710633,0.585061,0.097076,0.734513,0.664179,0.544891,0.255556,0.388889,0.050000,0.210724,0.053946,0.116667,-0.034992
8,0.0,ensemble_uncertainty_guard,0.690474,0.592359,0.125958,0.986726,0.970149,0.599611,0.347222,0.316667,0.097222,0.460080,0.170902,0.180556,-0.003293
8,0.0,force_derivative_detector,0.658247,0.514298,0.190455,0.376106,0.291045,0.484087,0.202778,0.461111,0.113889,0.100648,0.025124,0.041667,-0.104351
8,0.0,friction_cone_margin,0.655567,0.525393,0.118335,0.769912,0.791045,0.535681,0.286111,0.394444,0.097222,0.254131,0.084847,0.130556,-0.045395
8,0.0,mpc_grip_stabilizer,0.690075,0.560098,0.078701,0.761062,0.738806,0.576352,0.330556,0.333333,0.080556,0.284817,0.072173,0.177778,0.034238
8,0.0,normal_force_threshold,0.602260,0.457238,0.349477,0.106195,0.149254,0.434338,0.161111,0.505556,0.111111,0.062402,0.008883,0.005556,-0.149232
8,0.0,optical_tactile_classifier,0.681581,0.551413,0.190638,0.915929,0.947761,0.539240,0.252778,0.388889,0.097222,0.276417,0.095104,0.125000,-0.090432
8,0.0,oracle_precontact_risk,0.718388,0.615507,0.029332,0.915929,0.805970,0.633526,0.611111,0.194444,0.041667,0.286140,0.066206,0.433333,0.394152
8,0.0,particle_friction_belief,0.660516,0.517765,0.110004,0.880531,0.835821,0.566825,0.355556,0.397222,0.077778,0.267022,0.087746,0.191667,0.025606
8,0.0,precontact_microslip_v4,0.665743,0.539922,0.128849,0.853982,0.798507,0.610676,0.330556,0.388889,0.080556,0.378662,0.139869,0.186111,-0.019646
8,0.0,recovery_aware_grasp_mpc,0.688161,0.531006,0.141010,0.858407,0.820896,0.590222,0.411111,0.316667,0.066667,0.340291,0.090965,0.244444,0.111873
8,0.0,tactile_temporal_filter,0.625944,0.517666,0.135808,0.601770,0.574627,0.470539,0.216667,0.452778,0.091667,0.159173,0.045645,0.066667,-0.106605
8,0.0,vision_gap_threshold,0.656765,0.545866,0.122217,0.491150,0.350746,0.541830,0.227778,0.463889,0.116667,0.129822,0.036122,0.077778,-0.091758
8,0.2,calibrated_precontact_microslip_v5,0.703275,0.545279,0.087894,0.896694,0.898305,0.552191,0.333333,0.355556,0.077778,0.329673,0.119920,0.225000,0.011556
8,0.2,conformal_precontact_risk,0.716896,0.561248,0.078532,0.809917,0.737288,0.498957,0.286111,0.375000,0.108333,0.227666,0.058709,0.141667,-0.024906
8,0.2,ensemble_uncertainty_guard,0.709494,0.554559,0.114992,0.983471,0.991525,0.553173,0.358333,0.375000,0.072222,0.459513,0.174763,0.236111,-0.004189
8,0.2,force_derivative_detector,0.712278,0.521747,0.211878,0.384298,0.322034,0.454974,0.144444,0.536111,0.150000,0.105093,0.026767,0.022222,-0.214371
8,0.2,friction_cone_margin,0.697987,0.558131,0.091177,0.867769,0.796610,0.491088,0.302778,0.411111,0.086111,0.267549,0.090130,0.180556,-0.029672
8,0.2,mpc_grip_stabilizer,0.708714,0.540692,0.087050,0.801653,0.779661,0.531095,0.363889,0.361111,0.072222,0.296135,0.075923,0.216667,0.058437
8,0.2,normal_force_threshold,0.723634,0.554279,0.332309,0.161157,0.118644,0.401656,0.130556,0.530556,0.138889,0.065843,0.008686,0.008333,-0.201387
8,0.2,optical_tactile_classifier,0.682901,0.532603,0.147420,0.962810,0.932203,0.491940,0.183333,0.444444,0.105556,0.278183,0.096118,0.094444,-0.182907
8,0.2,oracle_precontact_risk,0.779153,0.623652,0.059100,0.966942,0.872881,0.589758,0.644444,0.191667,0.033333,0.301182,0.069823,0.438889,0.431472
8,0.2,particle_friction_belief,0.721263,0.552038,0.100748,0.909091,0.889831,0.519845,0.313889,0.413889,0.111111,0.275322,0.091501,0.180556,-0.036819
8,0.2,precontact_microslip_v4,0.662105,0.499755,0.124605,0.925620,0.898305,0.560740,0.300000,0.402778,0.086111,0.410335,0.156302,0.177778,-0.066102
8,0.2,recovery_aware_grasp_mpc,0.672513,0.538206,0.110294,0.913223,0.813559,0.539773,0.430556,0.300000,0.088889,0.348663,0.093388,0.247222,0.134457
8,0.2,tactile_temporal_filter,0.724415,0.559882,0.120962,0.677686,0.618644,0.429006,0.211111,0.463889,0.086111,0.170617,0.049556,0.069444,-0.115833
8,0.2,vision_gap_threshold,0.746436,0.599419,0.106076,0.528926,0.423729,0.512027,0.236111,0.491667,0.133333,0.142244,0.041174,0.088889,-0.107832
8,0.4,calibrated_precontact_microslip_v5,0.704064,0.514206,0.115343,0.955466,0.973451,0.486490,0.313889,0.400000,0.116667,0.351390,0.131623,0.213889,-0.052413
8,0.4,conformal_precontact_risk,0.736694,0.565476,0.076484,0.797571,0.690265,0.434157,0.255556,0.450000,0.102778,0.222790,0.057372,0.133333,-0.084117
8,0.4,ensemble_uncertainty_guard,0.735128,0.557128,0.124161,0.979757,0.982301,0.487135,0.338889,0.380556,0.097222,0.457697,0.179068,0.205556,-0.034237
8,0.4,force_derivative_detector,0.756655,0.586901,0.230596,0.445344,0.309735,0.381691,0.188889,0.544444,0.119444,0.112079,0.029008,0.050000,-0.161242
8,0.4,friction_cone_margin,0.686234,0.488696,0.166159,0.890688,0.876106,0.425459,0.313889,0.413889,0.125000,0.281245,0.098039,0.172222,-0.041706
8,0.4,mpc_grip_stabilizer,0.695237,0.539536,0.087202,0.874494,0.814159,0.464715,0.325000,0.400000,0.097222,0.315715,0.082682,0.200000,-0.013819
8,0.4,normal_force_threshold,0.665173,0.469349,0.383621,0.137652,0.141593,0.346225,0.155556,0.558333,0.127778,0.067841,0.008984,0.016667,-0.186332
8,0.4,optical_tactile_classifier,0.696308,0.518219,0.143751,0.955466,0.964602,0.426808,0.222222,0.430556,0.072222,0.281494,0.099632,0.119444,-0.123854
8,0.4,oracle_precontact_risk,0.763422,0.635484,0.058283,0.971660,0.938053,0.524076,0.569444,0.213889,0.058333,0.310644,0.074090,0.419444,0.331842
8,0.4,particle_friction_belief,0.719362,0.541579,0.103115,0.955466,0.938053,0.456216,0.286111,0.416667,0.097222,0.288506,0.098511,0.177778,-0.063616
8,0.4,precontact_microslip_v4,0.689548,0.522805,0.122862,0.923077,0.902655,0.497123,0.350000,0.380556,0.094444,0.411373,0.161443,0.213889,-0.007858
8,0.4,recovery_aware_grasp_mpc,0.678293,0.492028,0.130819,0.914980,0.920354,0.476507,0.416667,0.363889,0.091667,0.365099,0.101726,0.275000,0.081387
8,0.4,tactile_temporal_filter,0.706932,0.544409,0.126999,0.684211,0.592920,0.364429,0.191667,0.466667,0.130556,0.170761,0.049591,0.052778,-0.152641
8,0.4,vision_gap_threshold,0.686408,0.520010,0.153788,0.522267,0.495575,0.435586,0.197222,0.508333,0.133333,0.149911,0.045010,0.072222,-0.159152
8,0.6,calibrated_precontact_microslip_v5,0.755240,0.521831,0.100617,0.948718,0.908046,0.431370,0.336111,0.411111,0.088889,0.336971,0.126777,0.250000,-0.006999
8,0.6,conformal_precontact_risk,0.792032,0.534925,0.097288,0.835165,0.839080,0.381015,0.233333,0.469444,0.119444,0.237966,0.061874,0.152778,-0.123632
8,0.6,ensemble_uncertainty_guard,0.745023,0.477875,0.118771,0.996337,1.000000,0.432827,0.344444,0.444444,0.088889,0.457679,0.183120,0.250000,-0.045583
8,0.6,force_derivative_detector,0.759883,0.519094,0.296453,0.391941,0.390805,0.326083,0.155556,0.591667,0.138889,0.112557,0.028821,0.044444,-0.225031
8,0.6,friction_cone_margin,0.744213,0.483727,0.146713,0.919414,0.885057,0.369521,0.263889,0.455556,0.125000,0.282102,0.098128,0.180556,-0.102091
8,0.6,mpc_grip_stabilizer,0.754281,0.512736,0.117104,0.912088,0.896552,0.413055,0.338889,0.388889,0.083333,0.328075,0.085980,0.247222,0.014904
8,0.6,normal_force_threshold,0.759114,0.493495,0.407771,0.183150,0.218391,0.295939,0.125000,0.619444,0.144444,0.077965,0.012112,0.013889,-0.256689
8,0.6,optical_tactile_classifier,0.767925,0.538251,0.093705,0.963370,0.942529,0.370108,0.211111,0.466667,0.108333,0.275076,0.096831,0.122222,-0.154030
8,0.6,oracle_precontact_risk,0.859258,0.653951,0.020146,0.996337,0.977011,0.471984,0.583333,0.236111,0.050000,0.313366,0.073213,0.472222,0.347495
8,0.6,particle_friction_belief,0.775773,0.527978,0.087453,0.970696,0.965517,0.401699,0.233333,0.416667,0.116667,0.287939,0.098406,0.158333,-0.114670
8,0.6,precontact_microslip_v4,0.799537,0.580186,0.081690,0.956044,0.942529,0.444544,0.305556,0.386111,0.130556,0.419559,0.168731,0.208333,-0.063449
8,0.6,recovery_aware_grasp_mpc,0.768476,0.520357,0.112844,0.941392,0.896552,0.421026,0.352778,0.341667,0.105556,0.362734,0.100418,0.238889,0.034444
8,0.6,tactile_temporal_filter,0.791817,0.551935,0.141003,0.739927,0.655172,0.309985,0.158333,0.522222,0.127778,0.180193,0.052170,0.058333,-0.208985
8,0.6,vision_gap_threshold,0.760075,0.540188,0.195132,0.534799,0.482759,0.383663,0.158333,0.561111,0.133333,0.149253,0.043867,0.055556,-0.216919
8,0.8,calibrated_precontact_microslip_v5,0.843449,0.544877,0.096618,0.937931,0.971429,0.374792,0.344444,0.505556,0.069444,0.337189,0.130277,0.252778,-0.031333
8,0.8,conformal_precontact_risk,0.781396,0.488424,0.113837,0.817241,0.800000,0.324096,0.219444,0.511111,0.108333,0.230446,0.058765,0.147222,-0.143635
8,0.8,ensemble_uncertainty_guard,0.871124,0.606946,0.081706,0.993103,1.000000,0.376520,0.305556,0.400000,0.086111,0.452869,0.186312,0.250000,-0.053870
8,0.8,force_derivative_detector,0.839355,0.564236,0.308902,0.431034,0.385714,0.283055,0.094444,0.641667,0.125000,0.117075,0.030232,0.030556,-0.302152
8,0.8,friction_cone_margin,0.839751,0.592463,0.078971,0.924138,0.857143,0.316551,0.325000,0.491667,0.091667,0.278913,0.098053,0.233333,-0.036176
8,0.8,mpc_grip_stabilizer,0.841614,0.563892,0.093755,0.931034,0.900000,0.355918,0.366667,0.388889,0.088889,0.330044,0.087161,0.286111,0.046543
8,0.8,normal_force_threshold,0.823493,0.484532,0.444378,0.186207,0.142857,0.229652,0.100000,0.638889,0.166667,0.075802,0.009988,0.008333,-0.295754
8,0.8,optical_tactile_classifier,0.813655,0.512660,0.103745,0.972414,0.914286,0.314931,0.250000,0.558333,0.119444,0.272222,0.096516,0.175000,-0.155263
8,0.8,oracle_precontact_risk,0.846177,0.589606,0.055198,0.996552,1.000000,0.416010,0.575000,0.241667,0.052778,0.312135,0.072617,0.477778,0.342276
8,0.8,particle_friction_belief,0.855263,0.572660,0.061884,0.965517,0.985714,0.345714,0.288889,0.516667,0.100000,0.285442,0.098624,0.216667,-0.093020
8,0.8,precontact_microslip_v4,0.805019,0.494236,0.138216,0.944828,0.985714,0.386723,0.250000,0.413889,0.097222,0.417311,0.172034,0.188889,-0.112486
8,0.8,recovery_aware_grasp_mpc,0.811058,0.509064,0.116151,0.927586,0.971429,0.365125,0.341667,0.413889,0.086111,0.363392,0.102379,0.247222,0.000963
8,0.8,tactile_temporal_filter,0.839414,0.579704,0.169368,0.713793,0.600000,0.256179,0.150000,0.622222,0.119444,0.173451,0.049188,0.080556,-0.253640
8,0.8,vision_gap_threshold,0.814313,0.519606,0.239265,0.500000,0.457143,0.333081,0.136111,0.616667,0.127778,0.143305,0.041016,0.086111,-0.257674
8,1.0,calibrated_precontact_microslip_v5,0.841369,0.552177,0.067468,0.966102,0.984615,0.311915,0.325000,0.450000,0.091667,0.345154,0.136565,0.250000,-0.033729
8,1.0,conformal_precontact_risk,0.826087,0.494967,0.119157,0.806780,0.830769,0.261499,0.236111,0.533333,0.108333,0.231571,0.059840,0.163889,-0.137056
8,1.0,ensemble_uncertainty_guard,0.846488,0.553429,0.085575,0.996610,0.984615,0.312915,0.297222,0.441667,0.091667,0.453020,0.191083,0.230556,-0.082374
8,1.0,force_derivative_detector,0.846854,0.555411,0.304553,0.494915,0.446154,0.207991,0.108333,0.652778,0.158333,0.129740,0.035597,0.044444,-0.311302
8,1.0,friction_cone_margin,0.840772,0.534446,0.100014,0.938983,0.923077,0.250387,0.261111,0.477778,0.113889,0.286988,0.103624,0.191667,-0.104742
8,1.0,mpc_grip_stabilizer,0.800874,0.455854,0.130324,0.932203,0.953846,0.292946,0.400000,0.455556,0.072222,0.335140,0.090137,0.322222,0.054105
8,1.0,normal_force_threshold,0.822104,0.501747,0.488684,0.159322,0.153846,0.171703,0.105556,0.655556,0.163889,0.076321,0.009631,0.025000,-0.297090
8,1.0,optical_tactile_classifier,0.851236,0.527040,0.120252,0.952542,0.984615,0.252056,0.183333,0.552778,0.116667,0.273964,0.099563,0.130556,-0.218714
8,1.0,oracle_precontact_risk,0.894755,0.648031,0.024554,0.996610,1.000000,0.352771,0.641667,0.297222,0.038889,0.312805,0.073551,0.538889,0.390118
8,1.0,particle_friction_belief,0.832636,0.503364,0.093794,0.986441,0.969231,0.282875,0.261111,0.500000,0.122222,0.288862,0.101487,0.200000,-0.120366
8,1.0,precontact_microslip_v4,0.817106,0.470508,0.128138,0.945763,0.969231,0.323010,0.330556,0.475000,0.119444,0.416489,0.176257,0.250000,-0.068205
8,1.0,recovery_aware_grasp_mpc,0.856099,0.552073,0.093194,0.942373,1.000000,0.301421,0.427778,0.411111,0.086111,0.369844,0.106364,0.344444,0.088181
8,1.0,tactile_temporal_filter,0.806648,0.458253,0.200467,0.684746,0.784615,0.190773,0.108333,0.613889,0.113889,0.182151,0.053668,0.052778,-0.294987
8,1.0,vision_gap_threshold,0.838535,0.533977,0.253722,0.508475,0.538462,0.264415,0.144444,0.591667,0.122222,0.150355,0.044355,0.075000,-0.237944
9,0.0,calibrated_precontact_microslip_v5,0.703114,0.546567,0.087958,0.863071,0.857143,0.600965,0.394444,0.369444,0.083333,0.316197,0.110486,0.227778,0.068814
9,0.0,conformal_precontact_risk,0.681832,0.504760,0.114895,0.713693,0.714286,0.547522,0.250000,0.430556,0.108333,0.210573,0.052914,0.125000,-0.083139
9,0.0,ensemble_uncertainty_guard,0.728282,0.568116,0.095366,0.975104,0.957983,0.606354,0.369444,0.369444,0.097222,0.450088,0.164840,0.241667,0.003111
9,0.0,force_derivative_detector,0.701971,0.527215,0.207328,0.377593,0.369748,0.500294,0.186111,0.516667,0.125000,0.106497,0.027601,0.033333,-0.155874
9,0.0,friction_cone_margin,0.695300,0.508665,0.130148,0.784232,0.789916,0.539451,0.322222,0.433333,0.094444,0.252127,0.081973,0.175000,-0.020802
9,0.0,mpc_grip_stabilizer,0.688876,0.535444,0.102241,0.784232,0.705882,0.580297,0.366667,0.375000,0.077778,0.281299,0.068731,0.230556,0.059160
9,0.0,normal_force_threshold,0.688338,0.497925,0.344613,0.161826,0.109244,0.462429,0.155556,0.519444,0.119444,0.063170,0.008073,0.013889,-0.161900
9,0.0,optical_tactile_classifier,0.705731,0.559573,0.158246,0.946058,0.907563,0.542963,0.263889,0.425000,0.105556,0.271446,0.090823,0.152778,-0.090387
9,0.0,oracle_precontact_risk,0.796052,0.643886,0.053856,0.883817,0.840336,0.639072,0.577778,0.208333,0.066667,0.282184,0.063751,0.402778,0.348165
9,0.0,particle_friction_belief,0.706438,0.578716,0.051449,0.912863,0.806723,0.569519,0.338889,0.333333,0.091667,0.264877,0.084435,0.191667,0.041601
9,0.0,precontact_microslip_v4,0.738711,0.573800,0.083841,0.846473,0.857143,0.613585,0.333333,0.391667,0.075000,0.382899,0.140345,0.186111,-0.014456
9,0.0,recovery_aware_grasp_mpc,0.682314,0.520869,0.099649,0.850622,0.789916,0.591996,0.427778,0.308333,0.091667,0.330465,0.085753,0.275000,0.131441
9,0.0,tactile_temporal_filter,0.688221,0.520695,0.140913,0.634855,0.621849,0.477641,0.211111,0.519444,0.111111,0.164482,0.046911,0.075000,-0.152076
9,0.0,vision_gap_threshold,0.728482,0.587189,0.115602,0.547718,0.420168,0.560636,0.191667,0.500000,0.108333,0.142128,0.040449,0.072222,-0.145684
9,0.2,calibrated_precontact_microslip_v5,0.773512,0.543193,0.079250,0.898496,0.904255,0.548446,0.302778,0.425000,0.080556,0.323348,0.114101,0.197222,-0.042446
9,0.2,conformal_precontact_risk,0.802379,0.600184,0.062864,0.778195,0.659574,0.497237,0.277778,0.466667,0.102778,0.211870,0.050900,0.155556,-0.060171
9,0.2,ensemble_uncertainty_guard,0.781710,0.587626,0.069559,0.984962,0.946809,0.550299,0.402778,0.405556,0.125000,0.445186,0.165128,0.291667,0.019409
9,0.2,force_derivative_detector,0.765315,0.524276,0.269457,0.406015,0.319149,0.452521,0.158333,0.544444,0.163889,0.105381,0.025481,0.044444,-0.206683
9,0.2,friction_cone_margin,0.784707,0.583227,0.085870,0.853383,0.776596,0.486437,0.294444,0.441667,0.102778,0.258123,0.083350,0.175000,-0.047964
9,0.2,mpc_grip_stabilizer,0.773100,0.555071,0.105945,0.812030,0.734043,0.526789,0.352778,0.397222,0.105556,0.287574,0.069754,0.250000,0.028372
9,0.2,normal_force_threshold,0.692099,0.408855,0.405017,0.139098,0.191489,0.414392,0.125000,0.638889,0.147222,0.067829,0.009640,0.013889,-0.264673
9,0.2,optical_tactile_classifier,0.791475,0.585346,0.100826,0.966165,0.936170,0.491385,0.233333,0.477778,0.108333,0.272249,0.090905,0.122222,-0.138706
9,0.2,oracle_precontact_risk,0.786090,0.579787,0.067448,0.943609,0.957447,0.588424,0.611111,0.225000,0.058333,0.299581,0.066937,0.475000,0.377993
9,0.2,particle_friction_belief,0.775596,0.558671,0.078345,0.921053,0.872340,0.518568,0.316667,0.419444,0.102778,0.269068,0.086054,0.202778,-0.021315
9,0.2,precontact_microslip_v4,0.741622,0.502200,0.120946,0.887218,0.904255,0.558752,0.316667,0.336111,0.080556,0.393859,0.146270,0.244444,-0.001799
9,0.2,recovery_aware_grasp_mpc,0.725476,0.475164,0.128958,0.887218,0.925532,0.540204,0.380556,0.355556,0.088889,0.350747,0.091906,0.263889,0.061564
9,0.2,tactile_temporal_filter,0.743136,0.534394,0.179450,0.654135,0.542553,0.422018,0.183333,0.519444,0.122222,0.158428,0.042482,0.055556,-0.172765
9,0.2,vision_gap_threshold,0.787531,0.576828,0.161918,0.511278,0.425532,0.499571,0.175000,0.547222,0.125000,0.138181,0.038502,0.058333,-0.186667
9,0.4,calibrated_precontact_microslip_v5,0.761896,0.532754,0.092543,0.923664,0.887755,0.487276,0.355556,0.388889,0.083333,0.330273,0.119910,0.219444,0.023782
9,0.4,conformal_precontact_risk,0.760691,0.554409,0.076544,0.801527,0.724490,0.437837,0.247222,0.461111,0.105556,0.223793,0.056035,0.119444,-0.095886
9,0.4,ensemble_uncertainty_guard,0.762350,0.574116,0.118149,0.996183,0.938776,0.490844,0.330556,0.394444,0.091667,0.450740,0.172384,0.263889,-0.036538
9,0.4,force_derivative_detector,0.782795,0.573687,0.228723,0.465649,0.397959,0.392300,0.133333,0.580556,0.127778,0.119462,0.031730,0.050000,-0.241009
9,0.4,friction_cone_margin,0.783639,0.578361,0.122306,0.896947,0.744898,0.426645,0.297222,0.422222,0.113889,0.265591,0.088223,0.186111,-0.042351
9,0.4,mpc_grip_stabilizer,0.780543,0.570650,0.095235,0.858779,0.806122,0.466865,0.347222,0.391667,0.100000,0.308109,0.077917,0.219444,0.018860
9,0.4,normal_force_threshold,0.745877,0.514800,0.376200,0.171756,0.193878,0.345462,0.150000,0.616667,0.141667,0.073742,0.011221,0.013889,-0.228340
9,0.4,optical_tactile_classifier,0.745228,0.555421,0.126806,0.980916,0.908163,0.429312,0.216667,0.427778,0.097222,0.275513,0.094164,0.127778,-0.128064
9,0.4,oracle_precontact_risk,0.809015,0.640131,0.033674,0.992366,0.918367,0.529441,0.608333,0.197222,0.050000,0.307937,0.070207,0.463889,0.390217
9,0.4,particle_friction_belief,0.763098,0.558420,0.056055,0.938931,0.908163,0.461063,0.311111,0.402778,0.072222,0.278600,0.091991,0.213889,-0.011458
9,0.4,precontact_microslip_v4,0.766965,0.524809,0.134077,0.916031,0.887755,0.499663,0.319444,0.408333,0.122222,0.402931,0.154597,0.219444,-0.054543
9,0.4,recovery_aware_grasp_mpc,0.758381,0.561341,0.076826,0.916031,0.836735,0.478284,0.402778,0.344444,0.075000,0.350509,0.093720,0.277778,0.097036
9,0.4,tactile_temporal_filter,0.795669,0.584437,0.120534,0.717557,0.632653,0.366819,0.163889,0.530556,0.122222,0.175342,0.049424,0.061111,-0.206171
9,0.4,vision_gap_threshold,0.779161,0.577348,0.148639,0.541985,0.387755,0.437135,0.150000,0.516667,0.119444,0.141795,0.040174,0.050000,-0.194596
9,0.6,calibrated_precontact_microslip_v5,0.789493,0.581110,0.066323,0.966543,0.923077,0.432183,0.330556,0.408333,0.086111,0.343229,0.129829,0.227778,-0.013709
9,0.6,conformal_precontact_risk,0.758201,0.538707,0.093477,0.836431,0.802198,0.378426,0.241667,0.427778,0.125000,0.236191,0.061326,0.147222,-0.097258
9,0.6,ensemble_uncertainty_guard,0.770713,0.515381,0.129544,0.996283,1.000000,0.433660,0.358333,0.391667,0.077778,0.459020,0.183713,0.272222,-0.003773
9,0.6,force_derivative_detector,0.804183,0.594019,0.260042,0.460967,0.285714,0.328825,0.125000,0.583333,0.097222,0.113478,0.028561,0.038889,-0.230671
9,0.6,friction_cone_margin,0.769966,0.502145,0.107725,0.907063,0.967033,0.373268,0.275000,0.477778,0.072222,0.288167,0.101454,0.188889,-0.085793
9,0.6,mpc_grip_stabilizer,0.766806,0.521753,0.104811,0.925651,0.912088,0.411983,0.330556,0.400000,0.086111,0.333556,0.088134,0.244444,-0.003353
9,0.6,normal_force_threshold,0.768063,0.520610,0.399317,0.178439,0.142857,0.302582,0.091667,0.647222,0.136111,0.073128,0.009656,0.013889,-0.296073
9,0.6,optical_tactile_classifier,0.742424,0.483516,0.136228,0.977695,0.945055,0.373339,0.216667,0.508333,0.105556,0.278599,0.098558,0.158333,-0.169893
9,0.6,oracle_precontact_risk,0.798219,0.577556,0.031290,0.992565,0.978022,0.473180,0.580556,0.241667,0.033333,0.313916,0.073773,0.461111,0.347118
9,0.6,particle_friction_belief,0.755652,0.536460,0.068843,0.955390,0.945055,0.403715,0.291667,0.436111,0.100000,0.284818,0.097305,0.172222,-0.058887
9,0.6,precontact_microslip_v4,0.734320,0.493362,0.136375,0.940520,0.901099,0.441604,0.291667,0.436111,0.083333,0.411451,0.164780,0.225000,-0.079650
9,0.6,recovery_aware_grasp_mpc,0.759873,0.539891,0.099497,0.925651,0.923077,0.422657,0.366667,0.397222,0.080556,0.362984,0.101003,0.263889,0.029396
9,0.6,tactile_temporal_filter,0.784255,0.529311,0.156957,0.698885,0.681319,0.311425,0.172222,0.550000,0.122222,0.177651,0.051807,0.063889,-0.207825
9,0.6,vision_gap_threshold,0.760440,0.529147,0.181246,0.553903,0.505495,0.387482,0.152778,0.569444,0.133333,0.153713,0.046225,0.075000,-0.229291
9,0.8,calibrated_precontact_microslip_v5,0.799453,0.531574,0.123450,0.952555,0.941860,0.376803,0.394444,0.411111,0.088889,0.343153,0.132882,0.288889,0.048722
9,0.8,conformal_precontact_risk,0.767362,0.513368,0.082089,0.832117,0.848837,0.323914,0.244444,0.463889,0.094444,0.240357,0.063542,0.152778,-0.099952
9,0.8,ensemble_uncertainty_guard,0.771896,0.520837,0.113236,0.996350,1.000000,0.377242,0.280556,0.427778,0.077778,0.459708,0.189213,0.205556,-0.097335
9,0.8,force_derivative_detector,0.768248,0.502207,0.279773,0.434307,0.406977,0.266625,0.116667,0.588889,0.138889,0.120313,0.032174,0.033333,-0.264763
9,0.8,friction_cone_margin,0.772400,0.492870,0.112577,0.927007,0.930233,0.314451,0.269444,0.466667,0.080556,0.289313,0.103470,0.194444,-0.086368
9,0.8,mpc_grip_stabilizer,0.797179,0.570192,0.101031,0.908759,0.860465,0.355643,0.352778,0.358333,0.091667,0.325995,0.086506,0.269444,0.042059
9,0.8,normal_force_threshold,0.734716,0.456417,0.415078,0.189781,0.255814,0.232850,0.125000,0.658333,0.147222,0.083081,0.013750,0.013889,-0.278941
9,0.8,optical_tactile_classifier,0.772626,0.496053,0.129311,0.952555,0.965116,0.315196,0.188889,0.483333,0.116667,0.277208,0.099714,0.102778,-0.188869
9,0.8,oracle_precontact_risk,0.830492,0.618104,0.032223,1.000000,0.988372,0.416873,0.630556,0.222222,0.038889,0.317090,0.075574,0.502778,0.405144
9,0.8,particle_friction_belief,0.780852,0.556782,0.085114,0.967153,0.941860,0.346436,0.286111,0.480556,0.091667,0.287517,0.099993,0.191667,-0.080808
9,0.8,precontact_microslip_v4,0.786766,0.565481,0.110507,0.948905,0.895349,0.386573,0.311111,0.411111,0.102778,0.414161,0.170011,0.225000,-0.055161
9,0.8,recovery_aware_grasp_mpc,0.785925,0.535987,0.111835,0.948905,0.930233,0.366287,0.375000,0.361111,0.097222,0.370124,0.104968,0.277778,0.048159
9,0.8,tactile_temporal_filter,0.810780,0.567900,0.145582,0.686131,0.639535,0.253915,0.138889,0.566667,0.125000,0.174846,0.050647,0.038889,-0.246592
9,0.8,vision_gap_threshold,0.763433,0.462867,0.206992,0.434307,0.534884,0.331541,0.130556,0.586111,0.141667,0.142045,0.041276,0.052778,-0.260418
9,1.0,calibrated_precontact_microslip_v5,0.810336,0.510874,0.097133,0.959184,0.924242,0.318218,0.275000,0.469444,0.116667,0.339551,0.133431,0.216667,-0.100907
9,1.0,conformal_precontact_risk,0.773326,0.424088,0.158920,0.853741,0.878788,0.266662,0.250000,0.505556,0.119444,0.242389,0.063296,0.172222,-0.118571
9,1.0,ensemble_uncertainty_guard,0.815638,0.533704,0.094227,0.996599,0.984848,0.317520,0.308333,0.427778,0.111111,0.453466,0.190713,0.250000,-0.073251
9,1.0,force_derivative_detector,0.811751,0.513193,0.323468,0.428571,0.439394,0.212995,0.075000,0.605556,0.133333,0.121269,0.031856,0.019444,-0.309570
9,1.0,friction_cone_margin,0.868550,0.595341,0.089613,0.914966,0.878788,0.257130,0.252778,0.544444,0.102778,0.280025,0.100206,0.183333,-0.137925
9,1.0,mpc_grip_stabilizer,0.823991,0.525149,0.113739,0.921769,0.909091,0.298058,0.327778,0.408333,0.113889,0.329877,0.088133,0.275000,-0.010913
9,1.0,normal_force_threshold,0.839005,0.518656,0.447572,0.227891,0.212121,0.175775,0.086111,0.666667,0.169444,0.085576,0.013131,0.011111,-0.327995
9,1.0,optical_tactile_classifier,0.828836,0.502371,0.095245,0.948980,0.954545,0.258071,0.191667,0.488889,0.125000,0.271973,0.097852,0.116667,-0.182240
